series_cn,quality_grade_cn,quality_grade_en,fabric_code,fabric_name_cn,fabric_name_en,composition_cn,composition_en,width_cn,width_en,weight_cn,weight_en,color_codes,price_adjustment_cn,bulk_price_rmb_per_kg,net_price_rmb_per_kg,net_price_rmb_per_meter,cutting_price_rmb_per_meter,quantification_m_per_kg,quantification_en,tube_kg,empty_allowance_kg,tube_plus_allowance_kg_per_roll,tube_allowance_status,reference_roll_weight_kg,reference_roll_weight_en,remarks_cn,remarks_en,default_bulk_price_rmb_per_kg,default_net_price_rmb_per_kg,default_net_price_rmb_per_meter
ACR系列,一等品,First Grade,6327,慕斯羊绒,Mousse Cashmere,"178:37.6%粘纤 28.3%棉 28.3%腈纶 5.8%氨纶/86,87,88:33%粘纤 24.7%棉 24.7%腈纶 11.8%聚酯纤维 5.8%氨纶/123,124:37.6%粘纤 28.3%腈纶 26.4%棉 5.8%氨纶 1.9%聚酯纤维/177,180:30.6%粘纤 23%棉 23%腈纶 17.6%聚酯纤维 5.8%氨纶","178:37.6% Viscose 28.3% Cotton 28.3% Acrylic 5.8% Spandex / 86,87,88:33% Viscose 24.7% Cotton 24.7% Acrylic 11.8% Polyester 5.8% Spandex / 123,124:37.6% Viscose 28.3% Acrylic 26.4% Cotton 5.8% Spandex 1.9% Polyester / 177,180:30.6% Viscose 23% Cotton 23% Acrylic 17.6% Polyester 5.8% Spandex",175CM±5CM,175 cm ± 5 cm,230±5%,230 gsm ± 5%,"107#,115#",+5元,68.7,74.8,27.2,38.0,2.48,2.48 m/kg,1.5,1.5,3.0,ok,23.0,23 kg/roll,多成分,Multiple compositions,,68.7,27.7
ACR系列,一等品,First Grade,6327,慕斯羊绒,Mousse Cashmere,"178:37.6%粘纤 28.3%棉 28.3%腈纶 5.8%氨纶/86,87,88:33%粘纤 24.7%棉 24.7%腈纶 11.8%聚酯纤维 5.8%氨纶/123,124:37.6%粘纤 28.3%腈纶 26.4%棉 5.8%氨纶 1.9%聚酯纤维/177,180:30.6%粘纤 23%棉 23%腈纶 17.6%聚酯纤维 5.8%氨纶","178:37.6% Viscose 28.3% Cotton 28.3% Acrylic 5.8% Spandex / 86,87,88:33% Viscose 24.7% Cotton 24.7% Acrylic 11.8% Polyester 5.8% Spandex / 123,124:37.6% Viscose 28.3% Acrylic 26.4% Cotton 5.8% Spandex 1.9% Polyester / 177,180:30.6% Viscose 23% Cotton 23% Acrylic 17.6% Polyester 5.8% Spandex",175CM±5CM,175 cm ± 5 cm,230±5%,230 gsm ± 5%,"120#,122#,123#,124#,173#,180#",+6元,68.7,76.1,27.7,38.0,2.48,2.48 m/kg,1.5,1.5,3.0,ok,23.0,23 kg/roll,多成分,Multiple compositions,,68.7,27.7
ACR系列,合格品,Qualified Grade,6331A,慕斯抗菌绒,Mousse Antibacterial Fleece,"2,3,4,5,6,7,8,9,10,11,12,13,14,15,19,20,21,1,17,18,27,22,25,26,28,29,30:37%粘纤 27.7%棉 27.7%腈纶 7.6%氨纶","2,3,4,5,6,7,8,9,10,11,12,13,14,15,19,20,21,1,17,18,27,22,25,26,28,29,30:37% Viscose 27.7% Cotton 27.7% Acrylic 7.6% Spandex",175CM±5CM,175 cm ± 5 cm,230±5%,230 gsm ± 5%,"19#,28#",+2元,77.2,80.4,32.4,43.5,2.48,2.48 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,多成分,Multiple compositions,75.0,78.3,31.5
ACR系列,合格品,Qualified Grade,6331A,慕斯抗菌绒,Mousse Antibacterial Fleece,"2,3,4,5,6,7,8,9,10,11,12,13,14,15,19,20,21,1,17,18,27,22,25,26,28,29,30:37%粘纤 27.7%棉 27.7%腈纶 7.6%氨纶","2,3,4,5,6,7,8,9,10,11,12,13,14,15,19,20,21,1,17,18,27,22,25,26,28,29,30:37% Viscose 27.7% Cotton 27.7% Acrylic 7.6% Spandex",175CM±5CM,175 cm ± 5 cm,230±5%,230 gsm ± 5%,2#,+3元,78.3,81.6,32.9,43.5,2.48,2.48 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,多成分/活性黑（2#）,Multiple compositions/Reactive Black(2#),75.0,78.3,31.5
ACR系列,一等品,First Grade,6331A,慕斯抗菌绒,Mousse Antibacterial Fleece,"2,3,4,5,6,7,8,9,10,11,12,13,14,15,19,20,21,1,17,18,27,22,25,26,28,29,30:37%粘纤 27.7%棉 27.7%腈纶 7.6%氨纶","2,3,4,5,6,7,8,9,10,11,12,13,14,15,19,20,21,1,17,18,27,22,25,26,28,29,30:37% Viscose 27.7% Cotton 27.7% Acrylic 7.6% Spandex",175CM±5CM,175 cm ± 5 cm,230±5%,230 gsm ± 5%,"19#,28#",+2元,77.2,80.4,32.4,43.5,2.48,2.48 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,多成分,Multiple compositions,,85.0,34.2
ACR系列,一等品,First Grade,6331A,慕斯抗菌绒,Mousse Antibacterial Fleece,"2,3,4,5,6,7,8,9,10,11,12,13,14,15,19,20,21,1,17,18,27,22,25,26,28,29,30:37%粘纤 27.7%棉 27.7%腈纶 7.6%氨纶","2,3,4,5,6,7,8,9,10,11,12,13,14,15,19,20,21,1,17,18,27,22,25,26,28,29,30:37% Viscose 27.7% Cotton 27.7% Acrylic 7.6% Spandex",175CM±5CM,175 cm ± 5 cm,230±5%,230 gsm ± 5%,2#,+3元,78.3,81.6,32.9,43.5,2.48,2.48 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,多成分/活性黑（2#）,Multiple compositions/Reactive Black(2#),,85.0,34.2
ACR系列,合格品,Qualified Grade,6332D,慕斯抗菌绒,Mousse Antibacterial Fleece,37.7%粘纤 28.5%棉 28.3%腈纶 5.5%氨纶,37.7% Viscose 28.5% Cotton 28.3% Acrylic 5.5% Spandex,175CM±5CM,175 cm ± 5 cm,280±5%,280 gsm ± 5%,"19#,28#,34#,35#,37#,38#,49#,50#",+2元,80.4,83.9,41.1,48.9,2.04,2.04 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,深色湿擦2级,深色湿擦2级,78.3,81.6,40.0
ACR系列,合格品,Qualified Grade,6332D,慕斯抗菌绒,Mousse Antibacterial Fleece,37.7%粘纤 28.5%棉 28.3%腈纶 5.5%氨纶,37.7% Viscose 28.5% Cotton 28.3% Acrylic 5.5% Spandex,175CM±5CM,175 cm ± 5 cm,280±5%,280 gsm ± 5%,"2#,44#",+3元,81.5,85.0,41.6,48.9,2.04,2.04 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,深色湿擦2级/活性黑（2#）,深色湿擦2级/Reactive Black(2#),78.3,81.6,40.0
ACR系列,一等品,First Grade,6332D,慕斯抗菌绒,Mousse Antibacterial Fleece,37.7%粘纤 28.5%棉 28.3%腈纶 5.5%氨纶,37.7% Viscose 28.5% Cotton 28.3% Acrylic 5.5% Spandex,175CM±5CM,175 cm ± 5 cm,280±5%,280 gsm ± 5%,"19#,28#,34#,35#,37#,38#,49#,50#",+2元,88.4,90.7,41.1,48.9,2.04,2.04 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,深色湿擦2级,深色湿擦2级,,88.4,43.4
ACR系列,一等品,First Grade,6332D,慕斯抗菌绒,Mousse Antibacterial Fleece,37.7%粘纤 28.5%棉 28.3%腈纶 5.5%氨纶,37.7% Viscose 28.5% Cotton 28.3% Acrylic 5.5% Spandex,175CM±5CM,175 cm ± 5 cm,280±5%,280 gsm ± 5%,"2#,44#",+3元,88.4,91.8,41.6,48.9,2.04,2.04 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,深色湿擦2级/活性黑（2#）,深色湿擦2级/Reactive Black(2#),,88.4,43.4
ACR系列,合格品,Qualified Grade,6377,慕斯罗纹,Mousse Rib,42:34.3%粘纤 25.6%棉 25.6%腈纶 14.5%氨纶/31:34.6%粘纤 25.9%棉 25.9%腈纶 13.6%氨纶/29:33.7%粘纤 25.3%棉 25.3%腈纶 15.7%氨纶,42:34.3% Viscose 25.6% Cotton 25.6% Acrylic 14.5% Spandex / 31:34.6% Viscose 25.9% Cotton 25.9% Acrylic 13.6% Spandex / 29:33.7% Viscose 25.3% Cotton 25.3% Acrylic 15.7% Spandex,165CM±5CM,165 cm ± 5 cm,300±5%,300 gsm ± 5%,"21#,43#",+2元,62.0,64.6,32.0,43.5,2.02,2.02 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,深色湿擦2级/多成分,深色湿擦2级/Multiple compositions,62.0,64.6,32.0
ACR系列,合格品,Qualified Grade,6377,慕斯罗纹,Mousse Rib,42:34.3%粘纤 25.6%棉 25.6%腈纶 14.5%氨纶/31:34.6%粘纤 25.9%棉 25.9%腈纶 13.6%氨纶/29:33.7%粘纤 25.3%棉 25.3%腈纶 15.7%氨纶,42:34.3% Viscose 25.6% Cotton 25.6% Acrylic 14.5% Spandex / 31:34.6% Viscose 25.9% Cotton 25.9% Acrylic 13.6% Spandex / 29:33.7% Viscose 25.3% Cotton 25.3% Acrylic 15.7% Spandex,165CM±5CM,165 cm ± 5 cm,300±5%,300 gsm ± 5%,"31#,3#,18#,20#,25#,27#,2#",+3元,62.0,64.6,32.0,43.5,2.02,2.02 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,深色湿擦2级/多成分/活性黑（2#）,深色湿擦2级/Multiple compositions/Reactive Black(2#),62.0,64.6,32.0
ACR系列,合格品,Qualified Grade,6377,慕斯罗纹,Mousse Rib,42:34.3%粘纤 25.6%棉 25.6%腈纶 14.5%氨纶/31:34.6%粘纤 25.9%棉 25.9%腈纶 13.6%氨纶/29:33.7%粘纤 25.3%棉 25.3%腈纶 15.7%氨纶,42:34.3% Viscose 25.6% Cotton 25.6% Acrylic 14.5% Spandex / 31:34.6% Viscose 25.9% Cotton 25.9% Acrylic 13.6% Spandex / 29:33.7% Viscose 25.3% Cotton 25.3% Acrylic 15.7% Spandex,165CM±5CM,165 cm ± 5 cm,300±5%,300 gsm ± 5%,29#,+5元,62.0,64.6,32.0,43.5,2.02,2.02 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,深色湿擦2级/多成分,深色湿擦2级/Multiple compositions,62.0,64.6,32.0
ACR系列,合格品,Qualified Grade,6377,慕斯罗纹,Mousse Rib,42:34.3%粘纤 25.6%棉 25.6%腈纶 14.5%氨纶/31:34.6%粘纤 25.9%棉 25.9%腈纶 13.6%氨纶/29:33.7%粘纤 25.3%棉 25.3%腈纶 15.7%氨纶,42:34.3% Viscose 25.6% Cotton 25.6% Acrylic 14.5% Spandex / 31:34.6% Viscose 25.9% Cotton 25.9% Acrylic 13.6% Spandex / 29:33.7% Viscose 25.3% Cotton 25.3% Acrylic 15.7% Spandex,165CM±5CM,165 cm ± 5 cm,300±5%,300 gsm ± 5%,"19#,42#",+6元,62.0,64.6,32.0,43.5,2.02,2.02 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,深色湿擦2级/多成分,深色湿擦2级/Multiple compositions,62.0,64.6,32.0
ACR系列,合格品,Qualified Grade,6377A,慕斯绒,Mousse Fleece,42:34.6%粘纤 25.9%棉 25.9%腈纶 13.6%氨纶/29:33.7%粘纤 25.3%棉 25.3%腈纶 15.7%氨纶,42:34.6% Viscose 25.9% Cotton 25.9% Acrylic 13.6% Spandex / 29:33.7% Viscose 25.3% Cotton 25.3% Acrylic 15.7% Spandex,165CM±5CM,165 cm ± 5 cm,300±5%,300 gsm ± 5%,21#,+2元,67.4,70.3,34.8,43.5,2.02,2.02 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,多成分,Multiple compositions,67.4,70.3,34.8
ACR系列,合格品,Qualified Grade,6377A,慕斯绒,Mousse Fleece,42:34.6%粘纤 25.9%棉 25.9%腈纶 13.6%氨纶/29:33.7%粘纤 25.3%棉 25.3%腈纶 15.7%氨纶,42:34.6% Viscose 25.9% Cotton 25.9% Acrylic 13.6% Spandex / 29:33.7% Viscose 25.3% Cotton 25.3% Acrylic 15.7% Spandex,165CM±5CM,165 cm ± 5 cm,300±5%,300 gsm ± 5%,"2#,3#,18#,20#,31#",+3元,67.4,70.3,34.8,43.5,2.02,2.02 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,多成分/活性黑（2#）,Multiple compositions/Reactive Black(2#),67.4,70.3,34.8
ACR系列,合格品,Qualified Grade,6377A,慕斯绒,Mousse Fleece,42:34.6%粘纤 25.9%棉 25.9%腈纶 13.6%氨纶/29:33.7%粘纤 25.3%棉 25.3%腈纶 15.7%氨纶,42:34.6% Viscose 25.9% Cotton 25.9% Acrylic 13.6% Spandex / 29:33.7% Viscose 25.3% Cotton 25.3% Acrylic 15.7% Spandex,165CM±5CM,165 cm ± 5 cm,300±5%,300 gsm ± 5%,29#,+5元,67.4,70.3,34.8,43.5,2.02,2.02 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,多成分,Multiple compositions,67.4,70.3,34.8
ACR系列,合格品,Qualified Grade,6377A,慕斯绒,Mousse Fleece,42:34.6%粘纤 25.9%棉 25.9%腈纶 13.6%氨纶/29:33.7%粘纤 25.3%棉 25.3%腈纶 15.7%氨纶,42:34.6% Viscose 25.9% Cotton 25.9% Acrylic 13.6% Spandex / 29:33.7% Viscose 25.3% Cotton 25.3% Acrylic 15.7% Spandex,165CM±5CM,165 cm ± 5 cm,300±5%,300 gsm ± 5%,"19#,42#",+6元,67.4,70.3,34.8,43.5,2.02,2.02 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,多成分,Multiple compositions,67.4,70.3,34.8
ACR系列,一等品,First Grade,6377,慕斯罗纹,Mousse Rib,42:34.3%粘纤 25.6%棉 25.6%腈纶 14.5%氨纶/31:34.6%粘纤 25.9%棉 25.9%腈纶 13.6%氨纶/29:33.7%粘纤 25.3%棉 25.3%腈纶 15.7%氨纶,42:34.3% Viscose 25.6% Cotton 25.6% Acrylic 14.5% Spandex / 31:34.6% Viscose 25.9% Cotton 25.9% Acrylic 13.6% Spandex / 29:33.7% Viscose 25.3% Cotton 25.3% Acrylic 15.7% Spandex,165CM±5CM,165 cm ± 5 cm,300±5%,300 gsm ± 5%,"21#,43#",+2元,73.7,77.1,35.3,43.5,2.02,2.02 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,深色湿擦2级/多成分,深色湿擦2级/Multiple compositions,,71.4,35.3
ACR系列,一等品,First Grade,6377,慕斯罗纹,Mousse Rib,42:34.3%粘纤 25.6%棉 25.6%腈纶 14.5%氨纶/31:34.6%粘纤 25.9%棉 25.9%腈纶 13.6%氨纶/29:33.7%粘纤 25.3%棉 25.3%腈纶 15.7%氨纶,42:34.3% Viscose 25.6% Cotton 25.6% Acrylic 14.5% Spandex / 31:34.6% Viscose 25.9% Cotton 25.9% Acrylic 13.6% Spandex / 29:33.7% Viscose 25.3% Cotton 25.3% Acrylic 15.7% Spandex,165CM±5CM,165 cm ± 5 cm,300±5%,300 gsm ± 5%,"31#,3#,18#,20#,25#,27#,2#",+3元,71.4,74.8,35.3,43.5,2.02,2.02 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,深色湿擦2级/多成分/活性黑（2#）,深色湿擦2级/Multiple compositions/Reactive Black(2#),,71.4,35.3
ACR系列,一等品,First Grade,6377,慕斯罗纹,Mousse Rib,42:34.3%粘纤 25.6%棉 25.6%腈纶 14.5%氨纶/31:34.6%粘纤 25.9%棉 25.9%腈纶 13.6%氨纶/29:33.7%粘纤 25.3%棉 25.3%腈纶 15.7%氨纶,42:34.3% Viscose 25.6% Cotton 25.6% Acrylic 14.5% Spandex / 31:34.6% Viscose 25.9% Cotton 25.9% Acrylic 13.6% Spandex / 29:33.7% Viscose 25.3% Cotton 25.3% Acrylic 15.7% Spandex,165CM±5CM,165 cm ± 5 cm,300±5%,300 gsm ± 5%,29#,+5元,77.1,80.4,35.3,43.5,2.02,2.02 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,深色湿擦2级/多成分,深色湿擦2级/Multiple compositions,,71.4,35.3
ACR系列,一等品,First Grade,6377,慕斯罗纹,Mousse Rib,42:34.3%粘纤 25.6%棉 25.6%腈纶 14.5%氨纶/31:34.6%粘纤 25.9%棉 25.9%腈纶 13.6%氨纶/29:33.7%粘纤 25.3%棉 25.3%腈纶 15.7%氨纶,42:34.3% Viscose 25.6% Cotton 25.6% Acrylic 14.5% Spandex / 31:34.6% Viscose 25.9% Cotton 25.9% Acrylic 13.6% Spandex / 29:33.7% Viscose 25.3% Cotton 25.3% Acrylic 15.7% Spandex,165CM±5CM,165 cm ± 5 cm,300±5%,300 gsm ± 5%,"19#,42#",+6元,78.3,81.6,35.3,43.5,2.02,2.02 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,深色湿擦2级/多成分,深色湿擦2级/Multiple compositions,,71.4,35.3
ACR系列,一等品,First Grade,6377A,慕斯绒,Mousse Fleece,42:34.6%粘纤 25.9%棉 25.9%腈纶 13.6%氨纶/29:33.7%粘纤 25.3%棉 25.3%腈纶 15.7%氨纶,42:34.6% Viscose 25.9% Cotton 25.9% Acrylic 13.6% Spandex / 29:33.7% Viscose 25.3% Cotton 25.3% Acrylic 15.7% Spandex,165CM±5CM,165 cm ± 5 cm,300±5%,300 gsm ± 5%,21#,+2元,79.3,82.6,38.2,43.5,2.02,2.02 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,多成分,Multiple compositions,,77.1,38.2
ACR系列,一等品,First Grade,6377A,慕斯绒,Mousse Fleece,42:34.6%粘纤 25.9%棉 25.9%腈纶 13.6%氨纶/29:33.7%粘纤 25.3%棉 25.3%腈纶 15.7%氨纶,42:34.6% Viscose 25.9% Cotton 25.9% Acrylic 13.6% Spandex / 29:33.7% Viscose 25.3% Cotton 25.3% Acrylic 15.7% Spandex,165CM±5CM,165 cm ± 5 cm,300±5%,300 gsm ± 5%,"2#,3#,18#,20#,31#",+3元,80.4,83.9,38.2,43.5,2.02,2.02 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,多成分/活性黑（2#）,Multiple compositions/Reactive Black(2#),,77.1,38.2
ACR系列,一等品,First Grade,6377A,慕斯绒,Mousse Fleece,42:34.6%粘纤 25.9%棉 25.9%腈纶 13.6%氨纶/29:33.7%粘纤 25.3%棉 25.3%腈纶 15.7%氨纶,42:34.6% Viscose 25.9% Cotton 25.9% Acrylic 13.6% Spandex / 29:33.7% Viscose 25.3% Cotton 25.3% Acrylic 15.7% Spandex,165CM±5CM,165 cm ± 5 cm,300±5%,300 gsm ± 5%,29#,+5元,82.7,86.2,38.2,43.5,2.02,2.02 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,多成分,Multiple compositions,,77.1,38.2
ACR系列,一等品,First Grade,6377A,慕斯绒,Mousse Fleece,42:34.6%粘纤 25.9%棉 25.9%腈纶 13.6%氨纶/29:33.7%粘纤 25.3%棉 25.3%腈纶 15.7%氨纶,42:34.6% Viscose 25.9% Cotton 25.9% Acrylic 13.6% Spandex / 29:33.7% Viscose 25.3% Cotton 25.3% Acrylic 15.7% Spandex,165CM±5CM,165 cm ± 5 cm,300±5%,300 gsm ± 5%,"19#,42#",+6元,83.9,87.5,38.2,43.5,2.02,2.02 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,多成分,Multiple compositions,,77.1,38.2
ACR系列,合格品,Qualified Grade,6378,美利诺慕斯绒,Merino Mousse Fleece,"20#,60#:37.9%粘纤 28.3%腈纶 23.6%棉 5.5%氨纶 4.7%绵羊毛/15#,28#:37.9%粘纤 28.3%棉 23.6%腈纶 5.5%氨纶 4.7%绵羊毛","20#,60#:37.9% Viscose 28.3% Acrylic 23.6% Cotton 5.5% Spandex 4.7% Sheep Wool / 15#,28#:37.9% Viscose 28.3% Cotton 23.6% Acrylic 5.5% Spandex 4.7% Sheep Wool",175CM±5CM,175 cm ± 5 cm,230±5%,230 gsm ± 5%,"15#,28#",+2元,80.4,83.9,33.8,43.5,2.48,2.48 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,多成分,Multiple compositions,78.3,81.6,32.9
ACR系列,合格品,Qualified Grade,6378,美利诺慕斯绒,Merino Mousse Fleece,"20#,60#:37.9%粘纤 28.3%腈纶 23.6%棉 5.5%氨纶 4.7%绵羊毛/15#,28#:37.9%粘纤 28.3%棉 23.6%腈纶 5.5%氨纶 4.7%绵羊毛","20#,60#:37.9% Viscose 28.3% Acrylic 23.6% Cotton 5.5% Spandex 4.7% Sheep Wool / 15#,28#:37.9% Viscose 28.3% Cotton 23.6% Acrylic 5.5% Spandex 4.7% Sheep Wool",175CM±5CM,175 cm ± 5 cm,230±5%,230 gsm ± 5%,"2#,19#,23#,30#,35#,40#,43#,44#,45#,46#,50#,51#,55#,56#,57#,58#,59#",+3元,81.5,85.0,34.2,43.5,2.48,2.48 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,多成分/活性黑（2#）,Multiple compositions/Reactive Black(2#),78.3,81.6,32.9
ACR系列,合格品,Qualified Grade,6378,美利诺慕斯绒,Merino Mousse Fleece,"20#,60#:37.9%粘纤 28.3%腈纶 23.6%棉 5.5%氨纶 4.7%绵羊毛/15#,28#:37.9%粘纤 28.3%棉 23.6%腈纶 5.5%氨纶 4.7%绵羊毛","20#,60#:37.9% Viscose 28.3% Acrylic 23.6% Cotton 5.5% Spandex 4.7% Sheep Wool / 15#,28#:37.9% Viscose 28.3% Cotton 23.6% Acrylic 5.5% Spandex 4.7% Sheep Wool",175CM±5CM,175 cm ± 5 cm,230±5%,230 gsm ± 5%,"20#,60#",+5元,83.7,87.3,35.2,43.5,2.48,2.48 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,多成分,Multiple compositions,78.3,81.6,32.9
ACR系列,一等品,First Grade,6378,美利诺慕斯绒,Merino Mousse Fleece,"20#,60#:37.9%粘纤 28.3%腈纶 23.6%棉 5.5%氨纶 4.7%绵羊毛/15#,28#:37.9%粘纤 28.3%棉 23.6%腈纶 5.5%氨纶 4.7%绵羊毛","20#,60#:37.9% Viscose 28.3% Acrylic 23.6% Cotton 5.5% Spandex 4.7% Sheep Wool / 15#,28#:37.9% Viscose 28.3% Cotton 23.6% Acrylic 5.5% Spandex 4.7% Sheep Wool",175CM±5CM,175 cm ± 5 cm,230±5%,230 gsm ± 5%,"15#,28#",+2元,88.4,90.7,33.8,43.5,2.48,2.48 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,多成分,Multiple compositions,,88.4,35.7
ACR系列,一等品,First Grade,6378,美利诺慕斯绒,Merino Mousse Fleece,"20#,60#:37.9%粘纤 28.3%腈纶 23.6%棉 5.5%氨纶 4.7%绵羊毛/15#,28#:37.9%粘纤 28.3%棉 23.6%腈纶 5.5%氨纶 4.7%绵羊毛","20#,60#:37.9% Viscose 28.3% Acrylic 23.6% Cotton 5.5% Spandex 4.7% Sheep Wool / 15#,28#:37.9% Viscose 28.3% Cotton 23.6% Acrylic 5.5% Spandex 4.7% Sheep Wool",175CM±5CM,175 cm ± 5 cm,230±5%,230 gsm ± 5%,"2#,19#,23#,30#,35#,40#,43#,44#,45#,46#,50#,51#,55#,56#,57#,58#,59#",+3元,88.4,91.8,34.2,43.5,2.48,2.48 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,多成分/活性黑（2#）,Multiple compositions/Reactive Black(2#),,88.4,35.7
ACR系列,一等品,First Grade,6378,美利诺慕斯绒,Merino Mousse Fleece,"20#,60#:37.9%粘纤 28.3%腈纶 23.6%棉 5.5%氨纶 4.7%绵羊毛/15#,28#:37.9%粘纤 28.3%棉 23.6%腈纶 5.5%氨纶 4.7%绵羊毛","20#,60#:37.9% Viscose 28.3% Acrylic 23.6% Cotton 5.5% Spandex 4.7% Sheep Wool / 15#,28#:37.9% Viscose 28.3% Cotton 23.6% Acrylic 5.5% Spandex 4.7% Sheep Wool",175CM±5CM,175 cm ± 5 cm,230±5%,230 gsm ± 5%,"20#,60#",+5元,88.4,94.1,35.2,43.5,2.48,2.48 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,多成分,Multiple compositions,,88.4,35.7
ACR系列,合格品,Qualified Grade,6398,慕斯罗纹,Mousse Rib,31:34.3%粘纤 25.6%棉 25.6%腈纶 14.5%氨纶/29:33.7%粘纤 25.3%棉 25.3%腈纶 15.7%氨纶,31:34.3% Viscose 25.6% Cotton 25.6% Acrylic 14.5% Spandex / 29:33.7% Viscose 25.3% Cotton 25.3% Acrylic 15.7% Spandex,165CM±5CM,165 cm ± 5 cm,260±5%,260 gsm ± 5%,21#,+2元,64.1,66.8,28.7,38.0,2.33,2.33 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,多成分,Multiple compositions,62.0,64.6,27.7
ACR系列,合格品,Qualified Grade,6398,慕斯罗纹,Mousse Rib,31:34.3%粘纤 25.6%棉 25.6%腈纶 14.5%氨纶/29:33.7%粘纤 25.3%棉 25.3%腈纶 15.7%氨纶,31:34.3% Viscose 25.6% Cotton 25.6% Acrylic 14.5% Spandex / 29:33.7% Viscose 25.3% Cotton 25.3% Acrylic 15.7% Spandex,165CM±5CM,165 cm ± 5 cm,260±5%,260 gsm ± 5%,"31#,3#,18#,20#,25#,27#,2#",+3元,65.2,68.0,29.2,38.0,2.33,2.33 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,多成分/活性黑（2#）,Multiple compositions/Reactive Black(2#),62.0,64.6,27.7
ACR系列,合格品,Qualified Grade,6398,慕斯罗纹,Mousse Rib,31:34.3%粘纤 25.6%棉 25.6%腈纶 14.5%氨纶/29:33.7%粘纤 25.3%棉 25.3%腈纶 15.7%氨纶,31:34.3% Viscose 25.6% Cotton 25.6% Acrylic 14.5% Spandex / 29:33.7% Viscose 25.3% Cotton 25.3% Acrylic 15.7% Spandex,165CM±5CM,165 cm ± 5 cm,260±5%,260 gsm ± 5%,29#,+5元,67.4,70.3,30.2,38.0,2.33,2.33 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,多成分,Multiple compositions,62.0,64.6,27.7
ACR系列,合格品,Qualified Grade,6398,慕斯罗纹,Mousse Rib,31:34.3%粘纤 25.6%棉 25.6%腈纶 14.5%氨纶/29:33.7%粘纤 25.3%棉 25.3%腈纶 15.7%氨纶,31:34.3% Viscose 25.6% Cotton 25.6% Acrylic 14.5% Spandex / 29:33.7% Viscose 25.3% Cotton 25.3% Acrylic 15.7% Spandex,165CM±5CM,165 cm ± 5 cm,260±5%,260 gsm ± 5%,19#,+6元,68.5,71.4,30.7,38.0,2.33,2.33 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,多成分,Multiple compositions,62.0,64.6,27.7
ACR系列,合格品,Qualified Grade,6398A,慕斯绒,Mousse Fleece,31:34.1%粘纤 25.6%棉 25.6%腈纶 14.7%氨纶/29:33.7%粘纤 25.3%棉 25.3%腈纶 15.7%氨纶,31:34.1% Viscose 25.6% Cotton 25.6% Acrylic 14.7% Spandex / 29:33.7% Viscose 25.3% Cotton 25.3% Acrylic 15.7% Spandex,165CM±5CM,165 cm ± 5 cm,260±5%,260 gsm ± 5%,21#,+2元,69.6,72.5,31.1,38.0,2.33,2.33 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,多成分,Multiple compositions,67.4,70.3,30.2
